Index, Month, Rain_Zone, Year, Random Number, Fragment_Set,fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment
   56,   10,   56,    1,  0.887406,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
    1,   11,    1,    1,  0.394159,    1,   0.000,   0.028,   0.000,   0.000,   0.070,   0.000,   0.035,   0.000,   0.000,   0.000,   0.014,   0.004,   0.000,   0.104,   0.242,   0.000,   0.009,   0.005,   0.065,   0.000,   0.019,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.405,   0.000
    2,   11,    2,    1,  0.501589,    1,   0.022,   0.000,   0.000,   0.000,   0.000,   0.026,   0.009,   0.000,   0.000,   0.000,   0.044,   0.083,   0.092,   0.044,   0.142,   0.000,   0.028,   0.055,   0.064,   0.000,   0.000,   0.302,   0.011,   0.002,   0.050,   0.026,   0.000,   0.000,   0.000,   0.000,   0.000
    3,   11,    3,    1,  0.579567,    1,   0.000,   0.000,   0.004,   0.013,   0.063,   0.063,   0.050,   0.013,   0.003,   0.000,   0.000,   0.026,   0.067,   0.021,   0.026,   0.008,   0.000,   0.046,   0.000,   0.000,   0.000,   0.000,   0.059,   0.439,   0.076,   0.006,   0.000,   0.003,   0.010,   0.004,   0.000
    4,   11,    4,    1,  0.734593,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.191,   0.247,   0.000,   0.000,   0.000,   0.000,   0.036,   0.000,   0.103,   0.000,   0.423,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
    5,   11,    5,    1,  0.085220,    1,   0.000,   0.000,   0.000,   0.000,   0.020,   0.006,   0.293,   0.029,   0.168,   0.009,   0.000,   0.000,   0.130,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.235,   0.000,   0.000,   0.000,   0.000,   0.058,   0.052,   0.000
    6,   11,    6,    1,  0.091589,    1,   0.000,   0.033,   0.004,   0.008,   0.000,   0.029,   0.062,   0.049,   0.209,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.008,   0.025,   0.000,   0.049,   0.000,   0.062,   0.381,   0.008,   0.074,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
    7,   11,    7,    1,  0.587744,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.080,   0.008,   0.080,   0.060,   0.240,   0.000,   0.000,   0.088,   0.052,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.392,   0.000
    8,   11,    8,    1,  0.487698,    1,   0.000,   0.020,   0.000,   0.000,   0.000,   0.113,   0.086,   0.000,   0.046,   0.275,   0.156,   0.106,   0.086,   0.083,   0.000,   0.000,   0.000,   0.000,   0.017,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.013,   0.000
    9,   11,    9,    1,  0.349064,    1,   0.000,   0.028,   0.000,   0.000,   0.070,   0.000,   0.035,   0.000,   0.000,   0.000,   0.014,   0.004,   0.000,   0.104,   0.242,   0.000,   0.009,   0.005,   0.065,   0.000,   0.019,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.405,   0.000
   10,   11,   10,    1,  0.706611,    1,   0.004,   0.000,   0.000,   0.004,   0.000,   0.576,   0.004,   0.000,   0.007,   0.074,   0.064,   0.173,   0.081,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.014,   0.000,   0.000,   0.000,   0.000
   11,   11,   11,    1,  0.957256,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.130,   0.000,   0.652,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.217,   0.000
   12,   11,   12,    1,  0.212721,    1,   0.000,   0.000,   0.011,   0.022,   0.007,   0.014,   0.137,   0.120,   0.058,   0.002,   0.006,   0.003,   0.041,   0.036,   0.135,   0.018,   0.056,   0.082,   0.047,   0.000,   0.000,   0.000,   0.000,   0.135,   0.027,   0.014,   0.007,   0.000,   0.000,   0.022,   0.000
   13,   11,   13,    1,  0.561532,    1,   0.084,   0.006,   0.000,   0.003,   0.000,   0.016,   0.037,   0.000,   0.003,   0.000,   0.030,   0.056,   0.098,   0.136,   0.048,   0.006,   0.024,   0.103,   0.038,   0.019,   0.009,   0.177,   0.043,   0.040,   0.014,   0.009,   0.000,   0.002,   0.000,   0.000,   0.000
   14,   11,   14,    1,  0.223019,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.063,   0.000,   0.016,   0.020,   0.248,   0.261,   0.033,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.360,   0.000
   15,   11,   15,    1,  0.757612,    1,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   16,   11,   16,    1,  0.445018,    1,   0.022,   0.002,   0.303,   0.009,   0.000,   0.003,   0.011,   0.003,   0.079,   0.037,   0.004,   0.000,   0.000,   0.000,   0.039,   0.010,   0.049,   0.037,   0.021,   0.000,   0.003,   0.001,   0.027,   0.078,   0.003,   0.042,   0.050,   0.053,   0.062,   0.052,   0.000
   17,   11,   17,    1,  0.779743,    1,   0.016,   0.004,   0.000,   0.000,   0.041,   0.034,   0.003,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.285,   0.148,   0.138,   0.067,   0.085,   0.000,   0.001,   0.001,   0.000,   0.003,   0.000,   0.001,   0.001,   0.033,   0.034,   0.072,   0.034,   0.000
   18,   11,   18,    1,  0.386925,    1,   0.041,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.031,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.309,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.536,   0.083,   0.000,   0.000,   0.000,   0.000
   19,   11,   19,    1,  0.155608,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.058,   0.040,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.045,   0.134,   0.049,   0.022,   0.071,   0.071,   0.446,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.062,   0.000
   20,   11,   20,    1,  0.646341,    1,   0.004,   0.041,   0.062,   0.527,   0.000,   0.078,   0.029,   0.082,   0.021,   0.004,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.016,   0.091,   0.003,   0.003,   0.010,   0.000,   0.000,   0.004,   0.000,   0.026,   0.000,   0.000,   0.000
   21,   11,   21,    1,  0.480370,    1,   0.000,   0.030,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.015,   0.000,   0.030,   0.015,   0.000,   0.000,   0.682,   0.076,   0.000,   0.152,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   22,   11,   22,    1,  0.083723,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.286,   0.000,   0.714,   0.000,   0.000,   0.000,   0.000,   0.000
   23,   11,   23,    1,  0.466114,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000
   24,   11,   24,    1,  0.286862,    1,   0.025,   0.009,   0.000,   0.035,   0.000,   0.014,   0.072,   0.000,   0.030,   0.009,   0.274,   0.141,   0.148,   0.072,   0.083,   0.000,   0.000,   0.007,   0.000,   0.005,   0.000,   0.000,   0.000,   0.000,   0.028,   0.000,   0.000,   0.016,   0.025,   0.005,   0.000
   25,   11,   25,    1,  0.922923,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.422,   0.000,   0.000,   0.000,   0.147,   0.078,   0.265,   0.088,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   26,   11,   26,    1,  0.232623,    1,   0.232,   0.036,   0.000,   0.000,   0.000,   0.000,   0.625,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.071,   0.000,   0.000,   0.000,   0.000,   0.036,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   27,   11,   27,    1,  0.827850,    1,   0.016,   0.004,   0.000,   0.000,   0.041,   0.034,   0.003,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.285,   0.148,   0.138,   0.067,   0.085,   0.000,   0.001,   0.001,   0.000,   0.003,   0.000,   0.001,   0.001,   0.033,   0.034,   0.072,   0.034,   0.000
   28,   11,   28,    1,  0.552208,    1,   0.000,   0.128,   0.045,   0.041,   0.032,   0.050,   0.067,   0.007,   0.000,   0.000,   0.002,   0.015,   0.037,   0.013,   0.009,   0.007,   0.063,   0.024,   0.037,   0.013,   0.000,   0.000,   0.000,   0.028,   0.000,   0.026,   0.093,   0.020,   0.145,   0.100,   0.000
   29,   11,   29,    1,  0.138029,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.672,   0.000,   0.000,   0.033,   0.246,   0.000,   0.000,   0.049,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   30,   11,   30,    1,  0.306177,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.067,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.067,   0.302,   0.000,   0.336,   0.000,   0.000,   0.000,   0.027,   0.000,   0.201,   0.000,   0.000,   0.000,   0.000,   0.000
   31,   11,   31,    1,  0.504173,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000
   32,   11,   32,    1,  0.675491,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.020,   0.000,   0.000,   0.000,   0.000,   0.192,   0.035,   0.086,   0.030,   0.141,   0.015,   0.040,   0.056,   0.000,   0.000,   0.000,   0.343,   0.000,   0.040,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   33,   11,   33,    1,  0.540718,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.023,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.717,   0.261,   0.000
   34,   11,   34,    1,  0.474815,    1,   0.000,   0.000,   0.017,   0.008,   0.017,   0.013,   0.113,   0.000,   0.000,   0.086,   0.268,   0.088,   0.094,   0.073,   0.153,   0.017,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.052,   0.000,   0.000
   35,   11,   35,    1,  0.808853,    1,   0.000,   0.060,   0.071,   0.000,   0.214,   0.024,   0.000,   0.000,   0.000,   0.000,   0.000,   0.048,   0.131,   0.036,   0.012,   0.012,   0.071,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.143,   0.179,   0.000
   36,   11,   36,    1,  0.894341,    1,   0.000,   0.023,   0.004,   0.000,   0.181,   0.104,   0.000,   0.000,   0.000,   0.000,   0.000,   0.050,   0.154,   0.018,   0.014,   0.018,   0.090,   0.004,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.045,   0.054,   0.041,   0.004,   0.045,   0.149,   0.000
   37,   11,   37,    1,  0.168696,    1,   0.387,   0.000,   0.000,   0.000,   0.272,   0.000,   0.341,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   38,   11,   38,    1,  0.376374,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.056,   0.031,   0.000,   0.000,   0.000,   0.034,   0.022,   0.034,   0.101,   0.059,   0.014,   0.028,   0.115,   0.017,   0.000,   0.461,   0.000,   0.000,   0.031,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   39,   11,   39,    1,  0.656856,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.643,   0.000,   0.000,   0.000,   0.000,   0.000,   0.357,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   40,   11,   40,    1,  0.032934,    1,   0.000,   0.000,   0.000,   0.000,   0.171,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.220,   0.098,   0.049,   0.000,   0.049,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.085,   0.098,   0.000,   0.232,   0.000
   41,   11,   41,    1,  0.545634,    1,   0.000,   0.078,   0.037,   0.009,   0.044,   0.062,   0.006,   0.000,   0.000,   0.000,   0.000,   0.031,   0.025,   0.013,   0.000,   0.003,   0.134,   0.031,   0.053,   0.009,   0.000,   0.000,   0.000,   0.037,   0.019,   0.047,   0.031,   0.006,   0.097,   0.227,   0.000
   42,   11,   42,    1,  0.510627,    1,   0.247,   0.084,   0.053,   0.000,   0.189,   0.097,   0.000,   0.000,   0.000,   0.000,   0.000,   0.040,   0.000,   0.000,   0.000,   0.000,   0.106,   0.044,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.141,   0.000,   0.000,   0.000
   43,   11,   43,    1,  0.740125,    1,   0.000,   0.128,   0.045,   0.041,   0.032,   0.050,   0.067,   0.007,   0.000,   0.000,   0.002,   0.015,   0.037,   0.013,   0.009,   0.007,   0.063,   0.024,   0.037,   0.013,   0.000,   0.000,   0.000,   0.028,   0.000,   0.026,   0.093,   0.020,   0.145,   0.100,   0.000
   44,   11,   44,    1,  0.709026,    1,   0.077,   0.000,   0.000,   0.026,   0.231,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.410,   0.077,   0.179,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   45,   11,   45,    1,  0.169446,    1,   0.035,   0.040,   0.050,   0.005,   0.156,   0.005,   0.000,   0.000,   0.000,   0.000,   0.000,   0.151,   0.010,   0.075,   0.060,   0.005,   0.090,   0.035,   0.015,   0.000,   0.000,   0.000,   0.000,   0.015,   0.000,   0.050,   0.010,   0.000,   0.116,   0.075,   0.000
   46,   11,   46,    1,  0.258821,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   47,   11,   47,    1,  0.328366,    1,   0.063,   0.014,   0.024,   0.014,   0.000,   0.000,   0.000,   0.000,   0.072,   0.150,   0.000,   0.068,   0.415,   0.000,   0.000,   0.000,   0.000,   0.019,   0.000,   0.000,   0.000,   0.000,   0.000,   0.039,   0.106,   0.000,   0.000,   0.000,   0.000,   0.014,   0.000
   48,   11,   48,    1,  0.165984,    1,   0.003,   0.000,   0.034,   0.009,   0.023,   0.009,   0.057,   0.060,   0.031,   0.043,   0.003,   0.000,   0.062,   0.020,   0.000,   0.017,   0.077,   0.082,   0.071,   0.105,   0.062,   0.037,   0.017,   0.014,   0.003,   0.037,   0.068,   0.045,   0.006,   0.006,   0.000
   49,   11,   49,    1,  0.625570,    1,   0.010,   0.004,   0.000,   0.000,   0.015,   0.025,   0.025,   0.069,   0.046,   0.045,   0.016,   0.021,   0.025,   0.049,   0.091,   0.100,   0.012,   0.039,   0.034,   0.051,   0.057,   0.043,   0.040,   0.034,   0.030,   0.033,   0.019,   0.015,   0.019,   0.031,   0.000
   50,   11,   50,    1,  0.528200,    1,   0.048,   0.010,   0.000,   0.000,   0.005,   0.004,   0.044,   0.000,   0.003,   0.000,   0.014,   0.064,   0.113,   0.149,   0.079,   0.006,   0.035,   0.064,   0.050,   0.005,   0.002,   0.176,   0.054,   0.029,   0.022,   0.021,   0.000,   0.001,   0.000,   0.001,   0.000
   51,   11,   51,    1,  0.694819,    1,   0.023,   0.009,   0.000,   0.000,   0.000,   0.002,   0.046,   0.002,   0.002,   0.000,   0.017,   0.044,   0.108,   0.145,   0.084,   0.007,   0.027,   0.066,   0.066,   0.007,   0.002,   0.203,   0.061,   0.029,   0.022,   0.025,   0.000,   0.003,   0.000,   0.000,   0.000
   52,   11,   52,    1,  0.729814,    1,   0.000,   0.000,   0.250,   0.000,   0.011,   0.091,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.011,   0.318,   0.023,   0.182,   0.000,   0.000,   0.114,   0.000,   0.000,   0.000,   0.000,   0.000
   53,   11,   53,    1,  0.325248,    1,   0.010,   0.128,   0.026,   0.026,   0.137,   0.072,   0.018,   0.086,   0.027,   0.021,   0.042,   0.027,   0.000,   0.000,   0.000,   0.008,   0.003,   0.000,   0.000,   0.000,   0.000,   0.005,   0.035,   0.039,   0.012,   0.082,   0.050,   0.068,   0.022,   0.055,   0.000
   54,   11,   54,    1,  0.021542,    1,   0.042,   0.104,   0.023,   0.141,   0.003,   0.000,   0.026,   0.004,   0.030,   0.028,   0.041,   0.096,   0.139,   0.074,   0.062,   0.047,   0.019,   0.008,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.024,   0.015,   0.004,   0.049,   0.021,   0.000
   55,   11,   55,    1,  0.167050,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.014,   0.194,   0.690,   0.102,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   56,   11,   56,    1,  0.891199,    1,   0.000,   0.000,   0.000,   0.137,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.292,   0.230,   0.111,   0.075,   0.000,   0.000,   0.033,   0.000,   0.055,   0.000,   0.066,   0.000
    1,   12,    1,    1,  0.868811,    1,   0.077,   0.064,   0.006,   0.000,   0.000,   0.000,   0.021,   0.004,   0.174,   0.000,   0.000,   0.000,   0.000,   0.289,   0.003,   0.000,   0.007,   0.000,   0.000,   0.000,   0.000,   0.000,   0.021,   0.000,   0.000,   0.003,   0.000,   0.155,   0.173,   0.000,   0.003
    2,   12,    2,    1,  0.131689,    1,   0.119,   0.039,   0.000,   0.087,   0.002,   0.003,   0.011,   0.000,   0.156,   0.006,   0.025,   0.046,   0.020,   0.062,   0.034,   0.015,   0.023,   0.036,   0.036,   0.011,   0.002,   0.008,   0.005,   0.000,   0.054,   0.042,   0.077,   0.012,   0.032,   0.009,   0.028
    3,   12,    3,    1,  0.802725,    1,   0.070,   0.000,   0.000,   0.157,   0.050,   0.000,   0.000,   0.342,   0.050,   0.000,   0.000,   0.018,   0.004,   0.000,   0.002,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.113,   0.008,   0.000,   0.000,   0.064,   0.008,   0.101,   0.012
    4,   12,    4,    1,  0.012522,    1,   0.000,   0.072,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.311,   0.144,   0.070,   0.025,   0.207,   0.019,   0.000,   0.042,   0.000,   0.038,   0.023,   0.000,   0.000,   0.000,   0.000,   0.000,   0.030,   0.000,   0.000,   0.019,   0.000,   0.000
    5,   12,    5,    1,  0.033957,    1,   0.680,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.160,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.040,   0.000,   0.000,   0.000,   0.120,   0.000,   0.000,   0.000
    6,   12,    6,    1,  0.461077,    1,   0.069,   0.173,   0.000,   0.013,   0.013,   0.078,   0.013,   0.000,   0.000,   0.019,   0.000,   0.000,   0.000,   0.005,   0.014,   0.000,   0.053,   0.000,   0.011,   0.031,   0.014,   0.042,   0.187,   0.000,   0.081,   0.097,   0.002,   0.027,   0.000,   0.014,   0.042
